run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,child_worker_id,depth,branch_reason,candidate,temperature_at_event,old_penalty,new_penalty,improvement,elapsed_ms
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1000,0,global_best_update,1,99.986185,3800,3710,90,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1001,0,global_best_update,2,99.972373,3710,3440,270,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1002,0,global_best_update,3,99.958562,3440,3245,195,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1003,0,global_best_update,4,99.944753,3245,3035,210,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1004,0,global_best_update,5,99.930946,3035,2930,105,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1005,0,global_best_update,13,99.820560,2930,2920,10,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,0,-1,1006,0,global_best_update,14,99.806770,2920,2785,135,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,2,0,1009,1,global_best_update,6,99.917141,2785,2570,215,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,2,0,1010,1,global_best_update,7,99.903338,2570,2555,15,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,2,0,1011,1,global_best_update,8,99.889537,2555,2435,120,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,2,0,1012,1,global_best_update,9,99.875738,2435,2405,30,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,7,5,1018,3,global_best_update,13,99.820560,2405,2305,100,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,7,5,1019,3,global_best_update,19,99.737850,2305,2270,35,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,7,5,1020,3,global_best_update,26,99.641441,2270,2090,180,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,7,5,1021,3,global_best_update,28,99.613913,2090,2020,70,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,5,3,1020,2,global_best_update,46,99.366502,2020,1975,45,0
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,1,7,5,1023,3,global_best_update,34,99.531374,1975,1925,50,0
