run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,6,4,0,142446,0.005329,285,285,200,100000,142.45,142.45,671,-284
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,9,7,0,137419,0.007541,220,220,200,100000,137.42,137.42,671,-251
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,18,16,0,142605,0.005270,260,260,200,100000,142.61,142.61,671,-285
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,23,21,0,140532,0.006082,260,260,200,100000,140.53,140.53,671,-271
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,11,9,0,134235,0.009396,280,275,200,100000,134.23,134.23,671,-229
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,5,3,0,145761,0.004238,265,265,200,100000,145.76,145.76,671,-307
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,2,0,0,131482,0.011364,280,265,200,100000,131.48,131.48,671,-211
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,8,6,0,128604,0.013864,300,290,200,100000,128.60,128.60,671,-191
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,15,13,0,138336,0.007078,265,265,200,100000,138.34,138.34,671,-257
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,16,14,0,136740,0.007903,305,305,200,100000,136.74,136.74,671,-246
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,10,8,0,146847,0.003932,225,225,200,100000,146.85,146.85,671,-314
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,22,20,0,141745,0.005593,220,220,200,100000,141.75,141.75,671,-280
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,19,17,0,132580,0.010534,315,300,200,100000,132.58,132.58,671,-218
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,31,29,0,141328,0.005757,235,235,200,100000,141.33,141.33,671,-277
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,0,-1,0,131148,0.011629,250,230,200,100000,131.15,131.15,671,-209
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,32,30,0,129381,0.013139,290,290,200,100000,129.38,129.38,671,-197
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,20,18,0,149094,0.003367,300,300,200,100000,149.09,149.09,671,-329
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,7,5,0,130539,0.012129,340,290,200,100000,130.54,130.54,671,-204
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,25,23,0,140620,0.006045,265,265,200,100000,140.62,140.62,671,-272
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,4,2,0,141383,0.005735,215,200,200,100000,141.38,141.38,671,-277
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,17,15,0,137893,0.007298,320,320,200,100000,137.89,137.89,671,-254
n012w8-0,n012w8,0,12,100000,100.0,adaptive,2026-07-02T07:47:04+01:00,7,3,1,0,138317,0.007087,300,300,200,100000,138.32,138.32,671,-257
