run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,255722,2.921918,425,410,400,100000,25.57,25.57,707,5265
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,355722,0.733953,425,410,400,100000,35.57,35.57,707,4557
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,455722,0.184361,425,410,400,100000,45.57,45.57,707,3850
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,555722,0.046309,425,410,400,100000,55.57,55.57,707,3142
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,655722,0.011632,425,410,400,100000,65.57,65.57,707,2435
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,755722,0.002922,425,410,400,100000,75.57,75.57,707,1728
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,855722,0.000734,425,410,400,100000,85.57,85.57,707,1020
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,17,15,0,955722,0.000184,425,410,400,100000,95.57,95.57,707,313
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,207857,5.660542,495,460,400,100000,20.79,20.79,707,5603
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,307857,1.421864,480,460,400,100000,30.79,30.79,707,4896
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,407857,0.357156,480,460,400,100000,40.79,40.79,707,4188
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,507857,0.089714,480,460,400,100000,50.79,50.79,707,3481
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,607857,0.022535,480,460,400,100000,60.79,60.79,707,2774
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,707857,0.005661,480,460,400,100000,70.79,70.79,707,2066
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,807857,0.001422,480,460,400,100000,80.79,80.79,707,1359
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,29,27,0,907857,0.000357,480,460,400,100000,90.79,90.79,707,651
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,226191,4.393939,410,410,400,100000,22.62,22.62,707,5473
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,326191,1.103708,410,410,400,100000,32.62,32.62,707,4766
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,426191,0.277239,410,410,400,100000,42.62,42.62,707,4059
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,526191,0.069639,410,410,400,100000,52.62,52.62,707,3351
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,626191,0.017493,410,410,400,100000,62.62,62.62,707,2644
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,726191,0.004394,410,410,400,100000,72.62,72.62,707,1936
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,826191,0.001104,410,410,400,100000,82.62,82.62,707,1229
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,21,19,0,926191,0.000277,410,410,400,100000,92.62,92.62,707,522
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,254454,2.973555,410,410,400,100000,25.45,25.45,707,5273
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,354454,0.746923,410,410,400,100000,35.45,35.45,707,4566
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,454454,0.187619,410,410,400,100000,45.45,45.45,707,3859
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,554454,0.047128,410,410,400,100000,55.45,55.45,707,3151
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,654454,0.011838,410,410,400,100000,65.45,65.45,707,2444
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,754454,0.002974,410,410,400,100000,75.45,75.45,707,1736
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,854454,0.000747,410,410,400,100000,85.45,85.45,707,1029
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,7,5,0,954454,0.000188,410,410,400,100000,95.45,95.45,707,322
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,252564,3.052221,455,440,400,100000,25.26,25.26,707,5287
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,352564,0.766683,455,440,400,100000,35.26,35.26,707,4579
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,452564,0.192582,455,440,400,100000,45.26,45.26,707,3872
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,552564,0.048374,455,440,400,100000,55.26,55.26,707,3165
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,652564,0.012151,455,440,400,100000,65.26,65.26,707,2457
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,752564,0.003052,455,440,400,100000,75.26,75.26,707,1750
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,852564,0.000767,455,440,400,100000,85.26,85.26,707,1042
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,26,24,0,952564,0.000193,455,440,400,100000,95.26,95.26,707,335
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,270305,2.388746,450,450,400,100000,27.03,27.03,707,5161
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,370305,0.600026,450,450,400,100000,37.03,37.03,707,4454
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,470305,0.150720,450,450,400,100000,47.03,47.03,707,3747
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,570305,0.037859,450,450,400,100000,57.03,57.03,707,3039
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,670305,0.009510,450,450,400,100000,67.03,67.03,707,2332
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,770305,0.002389,450,450,400,100000,77.03,77.03,707,1624
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,870305,0.000600,450,450,400,100000,87.03,87.03,707,917
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,6,4,0,970305,0.000151,450,450,400,100000,97.03,97.03,707,210
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,242744,3.495715,420,410,400,100000,24.27,24.27,707,5356
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,342744,0.878084,420,410,400,100000,34.27,34.27,707,4649
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,442744,0.220565,420,410,400,100000,44.27,44.27,707,3942
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,542744,0.055403,420,410,400,100000,54.27,54.27,707,3234
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,642744,0.013917,420,410,400,100000,64.27,64.27,707,2527
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,742744,0.003496,420,410,400,100000,74.27,74.27,707,1819
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,842744,0.000878,420,410,400,100000,84.27,84.27,707,1112
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,0,0,942744,0.000221,420,410,400,100000,94.27,94.27,707,405
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,-1,0,247830,3.258517,410,410,400,100000,24.78,24.78,707,5320
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,-1,0,347830,0.818502,410,410,400,100000,34.78,34.78,707,4613
