run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,candidate,temperature_at_event,old_global_best,new_global_best,improvement,elapsed_ms
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,1,99.998618,3800,3710,90,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,2,99.997237,3710,3640,70,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,3,99.995855,3640,3490,150,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,5,99.993092,3490,3340,150,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,7,99.990330,3340,3185,155,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,9,99.987567,3185,3155,30,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,13,99.982041,3155,2920,235,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,14,99.980660,2920,2860,60,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,16,99.977898,2860,2850,10,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,18,99.975135,2850,2730,120,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,19,99.973754,2730,2580,150,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,0,21,99.970992,2580,2530,50,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,12,99.983423,2530,2465,65,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,15,99.979279,2465,2300,165,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,16,99.977898,2300,2220,80,1
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-06-30T23:41:08+01:00,1,2,17,99.976516,2220,2055,165,1
