run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,child_worker_id,depth,branch_reason,candidate,temperature_at_event,old_penalty,new_penalty,improvement,elapsed_ms
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,-1,1001,0,global_best_update,1,99.997237,3800,3755,45,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,-1,1002,0,global_best_update,2,99.994474,3755,3575,180,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1005,0,global_best_update,1,99.997237,3575,3550,25,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,-1,1005,0,global_best_update,4,99.988948,3550,3430,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,-1,1006,0,global_best_update,5,99.986185,3430,3220,210,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,-1,1007,0,global_best_update,7,99.980660,3220,3040,180,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,-1,1008,0,global_best_update,14,99.961324,3040,2985,55,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1010,0,global_best_update,4,99.988948,2985,2895,90,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,-1,1010,0,global_best_update,15,99.958562,2895,2670,225,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1012,0,global_best_update,6,99.983423,2670,2655,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,-1,1012,0,global_best_update,23,99.936469,2655,2650,5,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1014,0,global_best_update,8,99.977898,2650,2500,150,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1015,0,global_best_update,9,99.975135,2500,2470,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1016,0,global_best_update,10,99.972373,2470,2410,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1017,0,global_best_update,11,99.969610,2410,2380,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1018,0,global_best_update,12,99.966848,2380,2320,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1019,0,global_best_update,13,99.964086,2320,2260,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1020,0,global_best_update,14,99.961324,2260,2230,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1021,0,global_best_update,17,99.953038,2230,2160,70,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,-1,1020,0,global_best_update,87,99.759899,2160,2085,75,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,-1,1021,0,global_best_update,92,99.746117,2085,2080,5,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,-1,1022,0,global_best_update,95,99.737850,2080,2005,75,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1025,0,global_best_update,27,99.925424,2005,1980,25,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1026,0,global_best_update,31,99.914381,1980,1890,90,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1027,0,global_best_update,37,99.897817,1890,1860,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1028,0,global_best_update,38,99.895057,1860,1695,165,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1029,0,global_best_update,39,99.892297,1695,1635,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1030,0,global_best_update,42,99.884017,1635,1620,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1031,0,global_best_update,43,99.881257,1620,1560,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1032,0,global_best_update,44,99.878497,1560,1440,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,-1,1033,0,global_best_update,45,99.875738,1440,1410,30,1
