run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,1,1,100.000000,3755,3800,3755,45,1.1842,GLOBAL_BEST,0,777,0,5,0,1,1,1,450000.0000,45000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,1,1,0.000000,3550,3800,3550,250,6.5789,GLOBAL_BEST,0,777,0,5,0,2,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,2,1,99.997237,3575,3755,3575,180,4.7936,GLOBAL_BEST,0,777,0,5,0,3,1,0,1800000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,2,1,0.000000,3400,3550,3400,150,4.2254,LOCAL_BEST,0,777,0,7,0,4,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,3,1,0.000000,3580,3800,3580,220,5.7895,LOCAL_BEST,0,777,0,3,0,5,1,0,2200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,3,1,0.000000,3090,3400,3090,310,9.1176,LOCAL_BEST,0,777,0,13,0,6,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,4,1,0.000000,3430,3580,3430,150,4.1899,GLOBAL_BEST,0,777,0,3,0,7,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,4,1,0.000000,2895,3090,2895,195,6.3107,GLOBAL_BEST,0,777,0,19,0,8,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,5,3,4,50,0.000000,705,730,705,25,3.4247,GLOBAL_BEST,1,777,0,2,3,9,0,49,0.0000,510.2041,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,5,1,0.000000,3220,3430,3220,210,6.1224,GLOBAL_BEST,0,777,0,7,0,10,1,-49,2100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,5,1,0.000000,2805,2895,2805,90,3.1088,LOCAL_BEST,0,777,0,25,0,11,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,6,1,0.000000,2655,2805,2655,150,5.3476,GLOBAL_BEST,0,777,0,32,0,12,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,7,1,99.983423,3470,3575,3470,105,2.9371,LOCAL_BEST,0,777,0,15,1,13,1,0,1050000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,7,1,0.000000,3040,3220,3040,180,5.5901,GLOBAL_BEST,0,777,0,10,0,14,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,8,1,0.000000,2500,2655,2500,155,5.8380,GLOBAL_BEST,0,777,1,45,0,15,1,0,1550000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,9,1,99.977898,3455,3470,3455,15,0.4323,LOCAL_BEST,0,777,0,23,1,16,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,9,1,0.000000,2470,2500,2470,30,1.2000,GLOBAL_BEST,0,777,1,51,0,17,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,10,1,99.975135,3395,3455,3395,60,1.7366,LOCAL_BEST,0,777,0,24,1,18,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,10,1,0.000000,2410,2470,2410,60,2.4291,GLOBAL_BEST,0,777,1,55,0,19,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,11,1,0.000000,2380,2410,2380,30,1.2448,GLOBAL_BEST,0,777,1,60,0,20,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,12,1,0.000000,2320,2380,2320,60,2.5210,GLOBAL_BEST,0,777,1,67,0,21,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,13,1,0.000000,2260,2320,2260,60,2.5862,GLOBAL_BEST,0,777,1,74,0,22,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,14,1,99.964086,3285,3395,3285,110,3.2401,LOCAL_BEST,0,777,0,29,3,23,1,0,1100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,14,1,0.000000,2985,3040,2985,55,1.8092,GLOBAL_BEST,0,777,0,19,0,24,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,14,1,0.000000,2230,2260,2230,30,1.3274,GLOBAL_BEST,0,777,1,77,0,25,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,15,1,0.000000,2670,2985,2670,315,10.5528,GLOBAL_BEST,0,777,0,20,0,26,1,0,3150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,17,1,0.000000,2160,2230,2160,70,3.1390,GLOBAL_BEST,0,777,1,96,0,27,2,0,350000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,20,1,99.947515,3195,3285,3195,90,2.7397,LOCAL_BEST,0,777,2,44,4,28,3,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,5,3,20,50,0.000000,690,705,690,15,2.1277,GLOBAL_BEST,1,777,0,30,17,29,0,49,0.0000,306.1224,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,23,1,99.939230,3165,3195,3165,30,0.9390,LOCAL_BEST,0,777,2,54,5,30,3,-49,100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,2,3,23,1,0.000000,2650,2670,2650,20,0.7491,GLOBAL_BEST,0,777,0,36,0,31,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,26,1,0.000000,2050,2160,2050,110,5.0926,LOCAL_BEST,0,777,4,159,0,32,3,0,366666.6667,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,27,1,0.000000,1980,2050,1980,70,3.4146,GLOBAL_BEST,0,777,4,168,0,33,1,0,700000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,29,1,99.922663,3015,3165,3015,150,4.7393,LOCAL_BEST,0,777,2,59,7,34,2,0,750000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,31,1,99.917141,2880,3015,2880,135,4.4776,LOCAL_BEST,0,777,2,66,7,35,2,0,675000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,31,1,0.000000,1890,1980,1890,90,4.5455,GLOBAL_BEST,0,777,5,197,0,36,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,32,1,99.914381,2835,2880,2835,45,1.5625,LOCAL_BEST,0,777,2,70,7,37,1,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,37,1,0.000000,1860,1890,1860,30,1.5873,GLOBAL_BEST,0,777,7,235,0,38,5,0,60000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,38,1,0.000000,1695,1860,1695,165,8.8710,GLOBAL_BEST,0,777,7,240,0,39,1,0,1650000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,39,1,0.000000,1635,1695,1635,60,3.5398,GLOBAL_BEST,0,777,7,246,0,40,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,42,1,99.886777,2645,2835,2645,190,6.7019,LOCAL_BEST,0,777,4,86,9,41,3,0,633333.3333,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,42,1,0.000000,1620,1635,1620,15,0.9174,GLOBAL_BEST,0,777,7,266,0,42,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,43,1,0.000000,1560,1620,1560,60,3.7037,GLOBAL_BEST,0,777,7,269,0,43,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,44,1,0.000000,1440,1560,1440,120,7.6923,GLOBAL_BEST,0,777,7,274,0,44,1,0,1200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,45,1,0.000000,1410,1440,1410,30,2.0833,GLOBAL_BEST,0,777,7,279,0,45,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,59,1,99.839868,2605,2645,2605,40,1.5123,LOCAL_BEST,0,777,9,139,11,46,14,0,28571.4286,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,59,1,0.000000,1385,1410,1385,25,1.7730,GLOBAL_BEST,0,777,11,367,0,47,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,60,1,99.837110,2575,2605,2575,30,1.1516,LOCAL_BEST,0,777,9,141,11,48,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,64,1,99.826076,2560,2575,2560,15,0.5825,LOCAL_BEST,0,777,9,146,12,49,4,0,37500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,68,1,0.000000,1380,1385,1380,5,0.3610,GLOBAL_BEST,0,777,17,434,0,50,4,0,12500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,69,1,99.812285,2545,2560,2545,15,0.5859,LOCAL_BEST,0,777,11,164,12,51,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,70,1,99.809528,2365,2545,2365,180,7.0727,LOCAL_BEST,0,777,11,164,12,52,1,0,1800000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,71,1,99.806770,2305,2365,2305,60,2.5370,LOCAL_BEST,0,777,11,168,12,53,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,1,3,72,1,99.804012,2275,2305,2275,30,1.3015,LOCAL_BEST,0,777,11,168,12,54,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:13:30+01:00,1,3,3,72,1,0.000000,1340,1380,1340,40,2.8986,GLOBAL_BEST,0,777,17,458,0,55,0,0,0.0000,0.0000,0,0,0,0,0,0
