run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,path_id,fingerprint,hamming_to_best,hamming_to_parent,beam_spread,near_duplicate,retained,retained_rank,winning,cumulative_penalty,week_penalty
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,1,1,f44d33b55af2,0.000000,0.000000,15,1,1,1,0,385,385
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,1,2,499ad3705710,0.416667,0.000000,15,0,1,2,0,400,400
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,1,3,1db3a6e32b32,0.392857,0.000000,15,0,1,3,1,400,400
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,11,bec17dba0e7f,0.000000,0.607143,15,1,1,1,1,630,230
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,5,b6e1c62c6981,0.654762,0.630952,15,0,1,2,0,640,255
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,6,0fd6a755451f,0.666667,0.654762,15,0,1,3,0,640,255
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,4,a961c622fdd3,0.535714,0.642857,15,0,1,4,0,645,260
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,12,ce9fd1c09b26,0.511905,0.619048,15,0,1,5,0,645,245
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,10,7edbf8b10979,0.404762,0.583333,15,0,0,0,0,650,250
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,7,014a38181496,0.750000,0.714286,15,0,0,0,0,660,260
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,9,dff2b2ac090f,0.642857,0.630952,15,0,0,0,0,675,275
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,2,8,a9c231677bba,0.809524,0.702381,15,0,0,0,0,680,280
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,14,6ea573536636,0.000000,0.654762,25,1,1,1,1,1075,445
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,13,3b271ff8f6fa,0.476190,0.761905,25,0,1,2,0,1080,450
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,19,9cb00d187961,0.654762,0.571429,25,0,1,3,0,1085,445
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,17,b123a712fef6,0.702381,0.642857,25,0,1,4,0,1095,455
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,21,ac6b5780cd28,0.714286,0.702381,25,0,1,5,0,1100,460
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,15,0e32e523eddf,0.464286,0.726190,25,0,0,0,0,1105,475
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,18,b644cc5079af,0.690476,0.666667,25,0,0,0,0,1105,465
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,23,9e251859ddf5,0.750000,0.607143,25,0,0,0,0,1105,460
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,24,81e41f21b60c,0.607143,0.654762,25,0,0,0,0,1105,460
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,26,558660661a29,0.714286,0.714286,25,0,0,0,0,1110,465
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,16,2b383a95403b,0.607143,0.547619,25,0,0,0,0,1115,475
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,20,0d8fd8894655,0.690476,0.690476,25,0,0,0,0,1115,475
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,25,9497ff7a9a4c,0.559524,0.630952,25,0,0,0,0,1120,475
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,22,4f165a5a5644,0.523810,0.654762,25,0,0,0,0,1125,480
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,3,27,26d8b997d347,0.630952,0.678571,25,0,0,0,0,1125,480
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,4,34,a531fdc7b709,0.000000,0.714286,30,1,1,1,0,1195,110
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,4,35,0ceb8a4d6f18,0.476190,0.678571,30,0,1,2,0,1205,120
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,4,36,6ab9fc3bae85,0.464286,0.654762,30,0,1,3,0,1205,120
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,4,28,6e628347fea0,0.714286,0.702381,30,0,1,4,0,1210,135
n012w8-0,n012w8,0,5,1000000,100.0,adaptive,2026-07-04T09:58:28+01:00,4,29,697e52469adf,0.619048,0.702381,30,0,1,5,1,1225,150
