run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,1,1,0.000000,3650,3800,3650,150,3.9474,GLOBAL_BEST,0,42,0,6,0,1,1,1,1500000.0000,150000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,1,1,0.000000,3740,3800,3740,60,1.5789,LOCAL_BEST,0,42,0,1,0,2,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,2,1,0.000000,3500,3650,3500,150,4.1096,GLOBAL_BEST,0,42,0,14,0,3,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,1,1,3,1,99.994474,3585,3800,3585,215,5.6579,LOCAL_BEST,0,42,1,4,0,4,1,0,2150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,3,1,0.000000,3320,3500,3320,180,5.1429,GLOBAL_BEST,0,42,0,18,0,5,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,1,1,4,1,99.991711,3485,3585,3485,100,2.7894,GLOBAL_BEST,0,42,1,8,0,6,1,0,1000000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,4,1,0.000000,3170,3320,3170,150,4.5181,GLOBAL_BEST,0,42,0,23,0,7,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,5,1,0.000000,3455,3740,3455,285,7.6203,GLOBAL_BEST,0,42,0,11,0,8,1,0,2850000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,5,1,0.000000,2990,3170,2990,180,5.6782,LOCAL_BEST,0,42,0,29,0,9,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,6,1,0.000000,3425,3455,3425,30,0.8683,LOCAL_BEST,0,42,0,11,0,10,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,6,1,0.000000,2825,2990,2825,165,5.5184,GLOBAL_BEST,0,42,0,33,0,11,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,7,1,0.000000,2645,2825,2645,180,6.3717,GLOBAL_BEST,0,42,0,39,0,12,1,0,1800000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,8,1,0.000000,2600,2645,2600,45,1.7013,LOCAL_BEST,0,42,0,45,0,13,1,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,9,1,0.000000,3410,3425,3410,15,0.4380,LOCAL_BEST,0,42,0,20,0,14,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,9,1,0.000000,2585,2600,2585,15,0.5769,LOCAL_BEST,0,42,0,53,0,15,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,10,1,0.000000,3350,3410,3350,60,1.7595,LOCAL_BEST,0,42,0,23,0,16,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,11,1,0.000000,2450,2585,2450,135,5.2224,GLOBAL_BEST,0,42,0,70,1,17,1,0,1350000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,12,1,0.000000,3260,3350,3260,90,2.6866,LOCAL_BEST,0,42,0,23,0,18,1,0,900000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,12,1,0.000000,2200,2450,2200,250,10.2041,GLOBAL_BEST,0,42,0,75,1,19,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,1,1,13,1,99.966848,3435,3485,3435,50,1.4347,LOCAL_BEST,0,42,5,30,0,20,1,0,500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,2,1,13,1,0.000000,2990,3260,2990,270,8.2822,GLOBAL_BEST,0,42,0,24,0,21,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,15,1,0.000000,2190,2200,2190,10,0.4545,LOCAL_BEST,0,42,1,92,1,22,2,0,50000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,1,1,16,1,99.958562,3165,3435,3165,270,7.8603,LOCAL_BEST,0,42,6,33,1,23,1,0,2700000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,16,1,0.000000,2070,2190,2070,120,5.4795,LOCAL_BEST,0,42,1,95,1,24,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,17,2,0.000000,2010,2070,2010,60,2.8986,GLOBAL_BEST,0,42,1,99,1,25,1,1,600000.0000,60000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,3,1,18,2,0.000000,1965,2010,1965,45,2.2388,GLOBAL_BEST,0,42,1,102,1,26,1,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T15:19:47+01:00,1,1,1,19,1,99.950277,3045,3165,3045,120,3.7915,LOCAL_BEST,0,42,6,40,2,27,1,-1,1200000.0000,0.0000,0,0,0,0,0,0
