run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,-1,0,172965,0.000000,2565,1520,1435,100000,34.59,34.59,356,1165
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,-1,0,302954,0.000000,2865,1410,1400,100000,60.59,60.59,356,702
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,-1,0,402954,0.000000,3135,1410,1400,100000,80.59,80.59,356,345
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,2,0,0,143837,0.000000,2795,1450,1400,100000,28.77,28.77,356,1269
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,2,0,0,243837,0.000000,2550,1450,1400,100000,48.77,48.77,356,912
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,2,0,0,343837,0.000000,2075,1450,1400,100000,68.77,68.77,356,556
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,3,1,0,100001,0.000000,2710,1435,1400,100000,20.00,20.00,356,1425
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,3,1,0,200001,0.000000,2320,1435,1400,100000,40.00,40.00,356,1069
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,3,1,0,312591,0.000000,2545,1415,1400,100000,62.52,62.52,356,667
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,3,1,0,412591,0.000000,2905,1415,1270,100000,82.52,82.52,356,311
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,4,2,0,100002,0.000000,2705,1400,1400,100000,20.00,20.00,356,1425
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,4,2,0,200002,0.000000,2545,1400,1400,100000,40.00,40.00,356,1069
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,4,2,0,300002,0.000000,2640,1400,1270,100000,60.00,60.00,356,712
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,4,2,0,400002,0.000000,2590,1400,1270,100000,80.00,80.00,356,356
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,5,3,0,100001,0.000000,2920,1360,1270,100000,20.00,20.00,356,1425
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,5,3,0,200001,0.000000,2475,1360,1270,100000,40.00,40.00,356,1069
