run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,candidate,temperature_at_event,old_global_best,new_global_best,improvement,elapsed_ms
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,1,99.997237,3800,3530,270,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,2,99.994474,3530,3280,250,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,11,99.969610,3280,3190,90,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,13,99.964086,3190,3160,30,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,14,99.961324,3160,3130,30,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,15,99.958562,3130,3040,90,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,16,99.955800,3040,2815,225,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,20,99.944753,2815,2560,255,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,21,99.941992,2560,2530,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,27,99.925424,2530,2515,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,53,99.853663,2515,2415,100,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,60,99.834351,2415,2405,10,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,62,99.828834,2405,2300,105,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,66,99.817801,2300,2245,55,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,89,99.754386,2245,2205,40,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,90,99.751630,2205,2100,105,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,93,99.743361,2100,2095,5,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,106,99.707540,2095,2050,45,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,107,99.704785,2050,1870,180,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,109,99.699275,1870,1830,40,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,561,98.461852,1830,1780,50,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,563,98.456411,1780,1750,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,565,98.450970,1750,1690,60,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,8556,78.945613,1690,1675,15,15
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,20717,56.415183,1675,1665,10,37
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,20719,56.412065,1665,1650,15,37
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,20720,56.410507,1650,1620,30,37
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,20722,56.407389,1620,1595,25,37
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,69252,14.756250,1595,1545,50,123
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,0,72965,13.317417,1545,1520,25,129
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,2,14455,67.071806,1520,1475,45,149
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,2,43837,29.782147,1475,1450,25,201
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:02:47+01:00,1,3,1,99.997237,1450,1435,15,201
