run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,1,1,0.000000,3680,3800,3680,120,3.1579,GLOBAL_BEST,0,42,0,1,0,1,1,1,1200000.0000,120000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,1,1,0.000000,3740,3800,3740,60,1.5789,LOCAL_BEST,0,42,0,1,0,2,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,2,1,0.000000,3530,3680,3530,150,4.0761,GLOBAL_BEST,0,42,0,1,0,3,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,1,1,3,1,99.994474,3585,3800,3585,215,5.6579,LOCAL_BEST,0,42,1,4,0,4,1,0,2150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,1,1,4,1,99.991711,3485,3585,3485,100,2.7894,LOCAL_BEST,0,42,1,8,0,5,1,0,1000000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,5,1,0.000000,3380,3530,3380,150,4.2493,GLOBAL_BEST,0,42,0,9,0,6,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,5,1,0.000000,3455,3740,3455,285,7.6203,LOCAL_BEST,0,42,0,11,0,7,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,7,1,5,89,99.988948,460,505,460,45,8.9109,GLOBAL_BEST,2,42,0,3,3,8,0,88,0.0000,511.3636,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,6,1,0.000000,3160,3380,3160,220,6.5089,GLOBAL_BEST,0,42,0,9,0,9,1,-88,2200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,6,1,0.000000,3425,3455,3425,30,0.8683,LOCAL_BEST,0,42,0,11,0,10,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,7,1,0.000000,3130,3160,3130,30,0.9494,GLOBAL_BEST,0,42,0,12,0,11,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,9,1,0.000000,3410,3425,3410,15,0.4380,LOCAL_BEST,0,42,0,20,0,12,2,0,75000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,10,1,0.000000,3350,3410,3350,60,1.7595,LOCAL_BEST,0,42,0,23,0,13,1,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,8,1,10,89,0.000000,475,505,475,30,5.9406,LOCAL_BEST,3,42,0,17,9,14,0,88,0.0000,340.9091,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,12,1,0.000000,3260,3350,3260,90,2.6866,LOCAL_BEST,0,42,0,23,0,15,2,-88,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,1,1,13,1,99.966848,3435,3485,3435,50,1.4347,LOCAL_BEST,0,42,5,30,0,16,1,0,500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,13,1,0.000000,3110,3130,3110,20,0.6390,GLOBAL_BEST,0,42,2,16,0,17,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,2,1,13,1,0.000000,2990,3260,2990,270,8.2822,LOCAL_BEST,0,42,0,24,0,18,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:31:46+01:00,1,3,1,14,1,0.000000,3005,3110,3005,105,3.3762,GLOBAL_BEST,0,42,2,22,0,19,1,0,1050000.0000,0.0000,0,0,0,0,0,0
