run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,1,0,0.000000,3530,3800,3530,270,7.1053,GLOBAL_BEST,0,123,0,2,0,1,1,0,2700000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,3,2,1,201,0.000000,1435,1450,1435,15,1.0345,GLOBAL_BEST,1,123,0,2,0,2,0,201,0.0000,74.6269,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,2,0,0.000000,3280,3530,3280,250,7.0822,GLOBAL_BEST,0,123,0,7,0,3,1,-201,2500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,4,2,2,363,0.000000,1400,1410,1400,10,0.7092,GLOBAL_BEST,2,123,1,3,0,4,0,363,0.0000,27.5482,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,11,0,0.000000,3190,3280,3190,90,2.7439,GLOBAL_BEST,0,123,2,20,0,5,9,-363,100000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,13,0,0.000000,3160,3190,3160,30,0.9404,GLOBAL_BEST,0,123,2,22,0,6,2,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,14,0,0.000000,3130,3160,3130,30,0.9494,GLOBAL_BEST,0,123,2,23,0,7,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,15,0,0.000000,3040,3130,3040,90,2.8754,GLOBAL_BEST,0,123,2,23,0,8,1,0,900000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,16,0,0.000000,2815,3040,2815,225,7.4013,GLOBAL_BEST,0,123,2,25,0,9,1,0,2250000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,20,0,0.000000,2560,2815,2560,255,9.0586,GLOBAL_BEST,0,123,4,31,0,10,4,0,637500.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:07:22+01:00,1,0,2,21,0,0.000000,2530,2560,2530,30,1.1719,GLOBAL_BEST,0,123,4,36,0,11,1,0,300000.0000,0.0000,0,0,0,0,0,0
