run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,child_worker_id,depth,branch_reason,candidate,temperature_at_event,old_penalty,new_penalty,improvement,elapsed_ms
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1000,0,global_best_update,1,99.997237,3800,3710,90,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1001,0,global_best_update,2,99.994474,3710,3640,70,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1002,0,global_best_update,3,99.991711,3640,3490,150,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1003,0,global_best_update,5,99.986185,3490,3340,150,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1004,0,global_best_update,7,99.980660,3340,3185,155,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1005,0,global_best_update,9,99.975135,3185,3155,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1006,0,global_best_update,13,99.964086,3155,2920,235,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1007,0,global_best_update,14,99.961324,2920,2860,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1008,0,global_best_update,16,99.955800,2860,2850,10,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1009,0,global_best_update,18,99.950277,2850,2730,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1010,0,global_best_update,19,99.947515,2730,2580,150,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1011,0,global_best_update,21,99.941992,2580,2530,50,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1014,1,global_best_update,12,99.966848,2530,2465,65,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1015,1,global_best_update,15,99.958562,2465,2300,165,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1016,1,global_best_update,16,99.955800,2300,2220,80,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1017,1,global_best_update,17,99.953038,2220,2055,165,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1018,1,global_best_update,18,99.950277,2055,2025,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1019,1,global_best_update,19,99.947515,2025,1965,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,3,1,1021,1,global_best_update,36,99.900578,1965,1955,10,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1031,6,global_best_update,16,99.955800,1955,1835,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1032,6,global_best_update,19,99.947515,1835,1805,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1033,6,global_best_update,21,99.941992,1805,1785,20,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1034,6,global_best_update,25,99.930946,1785,1750,35,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1035,6,global_best_update,26,99.928185,1750,1690,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1036,6,global_best_update,28,99.922663,1690,1660,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1037,6,global_best_update,29,99.919902,1660,1555,105,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1038,6,global_best_update,31,99.914381,1555,1540,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1039,6,global_best_update,34,99.906099,1540,1480,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1040,6,global_best_update,36,99.900578,1480,1450,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1041,6,global_best_update,120,99.668977,1450,1435,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,9,7,1039,4,global_best_update,84,99.768169,1435,1375,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,9,7,1040,4,global_best_update,140,99.613913,1375,1365,10,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,9,7,1041,4,global_best_update,142,99.608408,1365,1335,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,9,7,1042,4,global_best_update,145,99.600152,1335,1320,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1040,3,global_best_update,387,98.936376,1320,1315,5,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1041,3,global_best_update,392,98.922709,1315,1305,10,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1042,3,global_best_update,394,98.917242,1305,1290,15,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1043,3,global_best_update,403,98.892647,1290,1260,30,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1040,1,global_best_update,453,98.756116,1260,1255,5,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1045,3,global_best_update,405,98.887182,1255,1245,10,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1042,1,global_best_update,456,98.747930,1245,1240,5,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1043,1,global_best_update,457,98.745201,1240,1210,30,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1048,3,global_best_update,409,98.876253,1210,1190,20,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,6,4,1049,3,global_best_update,412,98.868057,1190,1155,35,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,5,3,1049,2,global_best_update,565,98.450970,1155,1085,70,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,5,3,1050,2,global_best_update,568,98.442810,1085,1055,30,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,5,3,1051,2,global_best_update,574,98.426490,1055,1020,35,2
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1059,6,global_best_update,3987,89.568644,1020,1005,15,11
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,12,10,1060,6,global_best_update,4413,88.520529,1005,960,45,13
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,22,20,1071,11,global_best_update,7457,81.379684,960,940,20,25
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,7,5,1057,3,global_best_update,10277,75.279374,940,900,40,31
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,21,19,1072,10,global_best_update,11633,72.511018,900,875,25,35
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1052,0,global_best_update,12679,70.445296,875,840,35,36
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1053,0,global_best_update,12696,70.412214,840,830,10,36
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,11,9,1065,5,global_best_update,18588,59.833444,830,825,5,54
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,11,9,1066,5,global_best_update,18635,59.755791,825,780,45,54
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1056,0,global_best_update,26600,47.951257,780,750,30,78
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,0,-1,1057,0,global_best_update,26606,47.943308,750,740,10,78
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,5,3,1063,2,global_best_update,26228,48.446678,740,720,20,79
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,4,2,1063,2,global_best_update,26908,47.544907,720,670,50,80
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,4,2,1064,2,global_best_update,26916,47.534398,670,655,15,80
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,18,16,1079,9,global_best_update,28461,45.547862,655,650,5,91
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,18,16,1080,9,global_best_update,28466,45.541570,650,635,15,91
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,21,19,1084,10,global_best_update,32074,41.220381,635,625,10,97
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,5,3,1069,2,global_best_update,37605,35.378548,625,600,25,109
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,5,3,1070,2,global_best_update,37612,35.371705,600,570,30,109
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,26,24,1092,13,global_best_update,39010,34.031414,570,565,5,116
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,9,7,1076,4,global_best_update,43086,30.406610,565,560,5,129
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,2,0,1070,1,global_best_update,43410,30.135611,560,535,25,132
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,13,11,1082,6,global_best_update,41942,31.383112,535,530,5,140
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,4,2,1074,2,global_best_update,47975,26.564399,530,515,15,142
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,4,2,1075,2,global_best_update,48046,26.512336,515,505,10,142
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T12:24:35+01:00,1,4,2,1076,2,global_best_update,49160,25.708693,505,500,5,145
