run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,child_worker_id,depth,branch_reason,candidate,temperature_at_event,old_penalty,new_penalty,improvement,elapsed_ms
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1000,0,global_best_update,3,99.997237,3800,3530,270,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1001,0,global_best_update,4,99.996316,3530,3320,210,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1002,0,global_best_update,6,99.994474,3320,3230,90,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1003,0,global_best_update,7,99.993553,3230,3010,220,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1004,0,global_best_update,9,99.991711,3010,2980,30,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1005,0,global_best_update,10,99.990790,2980,2875,105,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1006,0,global_best_update,11,99.989869,2875,2815,60,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1007,0,global_best_update,12,99.988948,2815,2740,75,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1008,0,global_best_update,13,99.988027,2740,2560,180,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1009,0,global_best_update,15,99.986185,2560,2530,30,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1010,0,global_best_update,17,99.984344,2530,2350,180,1
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-01T02:05:07+01:00,1,0,-1,1011,0,global_best_update,19,99.982502,2350,2215,135,1
