run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,0,-1,0,188177,25.118864,680,530,430,100000,37.64,37.64,179,559
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,0,-1,0,288177,25.118864,960,530,430,100000,57.64,57.64,179,380
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,0,-1,0,388177,25.118864,870,530,430,100000,77.64,77.64,179,200
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,0,-1,0,488177,25.118864,1015,530,430,100000,97.64,97.64,179,21
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,3,1,0,156573,1.321673,485,480,430,100000,31.31,31.31,179,616
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,3,1,0,256573,0.083392,485,480,430,100000,51.31,51.31,179,436
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,3,1,0,356573,0.005262,485,480,430,100000,71.31,71.31,179,257
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,3,1,0,456573,0.000332,485,480,430,100000,91.31,91.31,179,77
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,2,0,0,163480,25.118864,1015,430,430,100000,32.70,32.70,179,603
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,2,0,0,263480,25.118864,885,430,430,100000,52.70,52.70,179,424
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,2,0,0,363480,25.118864,810,430,430,100000,72.70,72.70,179,244
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,1,2,0,0,463480,25.118864,670,430,430,100000,92.70,92.70,179,65
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,0,-1,0,178524,25.118864,680,290,235,100000,35.70,35.70,179,576
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,0,-1,0,278524,25.118864,790,290,230,100000,55.70,55.70,179,397
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,0,-1,0,378524,25.118864,685,290,230,100000,75.70,75.70,179,217
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,0,-1,0,478524,25.118864,750,290,230,100000,95.70,95.70,179,38
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,2,0,0,210473,25.118864,800,260,230,100000,42.09,42.09,179,519
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,2,0,0,310473,25.118864,735,260,230,100000,62.09,62.09,179,340
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,2,0,0,410473,25.118864,830,260,230,100000,82.09,82.09,179,160
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,4,2,0,184711,0.607391,300,260,230,100000,36.94,36.94,179,565
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,4,2,0,284711,0.038324,300,260,230,100000,56.94,56.94,179,386
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,4,2,0,384711,0.002418,300,260,230,100000,76.94,76.94,179,206
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,4,2,0,484711,0.000153,300,260,230,100000,96.94,96.94,179,27
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,3,1,0,206331,25.118864,595,235,230,100000,41.27,41.27,179,526
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,3,1,0,306331,25.118864,805,235,230,100000,61.27,61.27,179,347
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,3,1,0,406331,25.118864,855,235,230,100000,81.27,81.27,179,168
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,5,3,0,150172,1.577379,290,260,230,100000,30.03,30.03,179,627
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,5,3,0,250172,0.099526,290,260,230,100000,50.03,50.03,179,448
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,5,3,0,350172,0.006280,290,260,230,100000,70.03,70.03,179,268
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,5,3,0,450172,0.000396,290,260,230,100000,90.03,90.03,179,89
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,6,4,0,180289,25.118864,655,230,230,100000,36.06,36.06,179,573
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,6,4,0,280289,25.118864,475,230,230,100000,56.06,56.06,179,394
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,6,4,0,380289,25.118864,760,230,230,100000,76.06,76.06,179,214
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,6,4,0,480289,25.118864,775,230,230,100000,96.06,96.06,179,35
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,7,5,0,150172,1.577379,280,230,230,100000,30.03,30.03,179,627
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,7,5,0,250172,0.099526,280,230,230,100000,50.03,50.03,179,448
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,7,5,0,350172,0.006280,280,230,230,100000,70.03,70.03,179,268
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,2,7,5,0,450172,0.000396,280,230,230,100000,90.03,90.03,179,89
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,2,0,0,174343,0.808880,505,495,450,100000,34.87,34.87,179,584
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,2,0,0,274343,0.051037,505,495,450,100000,54.87,54.87,179,404
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,2,0,0,374343,0.003220,505,495,450,100000,74.87,74.87,179,225
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,2,0,0,474343,0.000203,505,495,450,100000,94.87,94.87,179,46
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,0,-1,0,199803,25.118864,760,480,450,100000,39.96,39.96,179,538
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,0,-1,0,299803,25.118864,860,480,450,100000,59.96,59.96,179,359
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,0,-1,0,399803,25.118864,895,480,450,100000,79.96,79.96,179,179
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:40:46+01:00,3,0,-1,0,499803,25.118864,860,480,450,100000,99.96,99.96,179,0
