run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,1,1,100.000000,3710,3800,3710,90,2.3684,GLOBAL_BEST,0,42,0,1,0,1,1,1,900000.0000,90000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,4,1,99.991711,3650,3710,3650,60,1.6173,GLOBAL_BEST,0,42,0,3,0,2,3,0,200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,5,1,99.988948,3620,3650,3620,30,0.8219,GLOBAL_BEST,0,42,0,4,0,3,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,6,1,99.986185,3590,3620,3590,30,0.8287,GLOBAL_BEST,0,42,0,4,0,4,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,8,1,99.980660,3355,3590,3355,235,6.5460,GLOBAL_BEST,0,42,0,4,1,5,2,0,1175000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,9,1,99.977898,3235,3355,3235,120,3.5768,GLOBAL_BEST,0,42,0,7,1,6,1,0,1200000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,10,1,99.975135,3145,3235,3145,90,2.7821,GLOBAL_BEST,0,42,0,7,1,7,1,0,900000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,11,1,99.972373,2995,3145,2995,150,4.7695,GLOBAL_BEST,0,42,0,7,1,8,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,13,1,99.966848,2875,2995,2875,120,4.0067,GLOBAL_BEST,0,42,0,7,1,9,2,0,600000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,1,14,1,99.964086,2835,2875,2835,40,1.3913,GLOBAL_BEST,0,42,0,7,1,10,1,0,400000.0000,0.0000,0,0,0,0,0,0
