run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,3,1,0,164744,1.054562,470,415,400,100000,32.95,32.95,176,591
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,3,1,0,264744,0.066538,470,415,400,100000,52.95,52.95,176,414
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,3,1,0,364744,0.004198,470,415,400,100000,72.95,72.95,176,238
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,3,1,0,464744,0.000265,470,415,400,100000,92.95,92.95,176,62
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,-1,0,161273,25.118864,770,430,400,100000,32.25,32.25,176,597
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,-1,0,261273,25.118864,755,430,400,100000,52.25,52.25,176,421
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,-1,0,361273,25.118864,830,430,400,100000,72.25,72.25,176,244
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,0,-1,0,461273,25.118864,900,430,400,100000,92.25,92.25,176,68
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,2,0,0,201367,25.118864,650,400,400,100000,40.27,40.27,176,526
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,2,0,0,301367,25.118864,960,400,400,100000,60.27,60.27,176,350
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,2,0,0,401367,25.118864,1050,400,400,100000,80.27,80.27,176,173
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-05T01:03:14+01:00,1,4,2,0,180414,0.683962,415,415,400,100000,36.08,36.08,176,563
