run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,child_worker_id,depth,branch_reason,candidate,temperature_at_event,old_penalty,new_penalty,improvement,elapsed_ms
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1001,0,global_best_update,1,99.997237,3800,3755,45,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1002,0,global_best_update,2,99.994474,3755,3575,180,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1003,0,global_best_update,7,99.980660,3575,3470,105,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1004,0,global_best_update,9,99.975135,3470,3455,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1005,0,global_best_update,10,99.972373,3455,3395,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1006,0,global_best_update,14,99.961324,3395,3285,110,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,2,-1,1008,0,global_best_update,5,99.986185,3285,3220,65,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1008,0,global_best_update,20,99.944753,3220,3195,25,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1009,0,global_best_update,23,99.936469,3195,3165,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,2,-1,1011,0,global_best_update,7,99.980660,3165,3040,125,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1011,0,global_best_update,29,99.919902,3040,3015,25,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1012,0,global_best_update,31,99.914381,3015,2880,135,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,1,-1,1013,0,global_best_update,32,99.911620,2880,2835,45,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:13:59+01:00,1,2,-1,1015,0,global_best_update,15,99.958562,2835,2670,165,1
