path_id,parent_id,week,seed,week_penalty,cumulative_penalty,workers_started,candidates,accepted,rejected,sa_accepted_better,sa_accepted_worse,sa_rejected_by_prob,hard_reject_rate,duration_ms,retained,retained_rank,winning
1,0,1,42,400,400,4,2000000,479065,3118301,327516,151549,1520935,60.9245,923,1,1,0
2,0,1,123,415,415,6,3000000,727770,4703324,495740,232030,2272230,61.0558,938,1,2,1
3,0,1,777,430,430,3,1500000,446751,2304083,301754,144997,1053249,60.5687,884,1,3,0
4,1,2,42,240,640,4,2000000,474482,2980809,317908,156574,1525518,59.8459,864,1,1,0
6,1,2,777,245,645,6,3000000,876657,4590666,585283,291374,2123343,60.4778,1178,1,2,0
9,2,2,777,235,650,9,4500000,1120688,6726747,752606,368082,3379312,59.9172,1201,1,3,1
7,2,2,42,245,660,4,2000000,329393,3021958,233770,95623,1670607,60.1749,827,1,4,0
8,2,2,123,245,660,6,3000000,726591,4491743,491196,235395,2273409,59.9559,933,1,5,0
10,3,2,42,230,660,7,3500000,916103,5122953,619181,296922,2583897,59.4107,1035,0,0,0
11,3,2,123,240,670,4,2000000,323076,2898144,228593,94483,1676924,59.1682,819,0,0,0
5,1,2,123,275,675,3,1500000,277774,2251678,192409,85365,1222226,60.0179,833,0,0,0
12,3,2,777,260,690,5,2500000,535163,3692515,373151,162012,1964837,59.6287,908,0,0,0
16,6,3,42,435,1080,4,2000000,495155,3003163,338824,156331,1504845,60.0253,930,1,1,0
19,9,3,42,435,1085,4,2000000,347693,2887743,253392,94301,1652307,59.0813,896,1,2,0
20,9,3,123,445,1095,3,1500000,296322,2124208,210241,86081,1203678,58.6116,864,1,3,1
13,4,3,42,460,1100,5,2500000,539803,3780784,380380,159423,1960197,60.1961,1066,1,4,0
17,6,3,123,460,1105,4,2000000,338676,2927782,247975,90701,1661324,59.4138,907,1,5,0
14,4,3,123,475,1115,5,2500000,542719,3777606,382751,159968,1957281,60.1759,970,0,0,0
18,6,3,777,470,1115,6,3000000,712459,4456962,490570,221889,2287541,59.7691,1214,0,0,0
21,9,3,777,465,1115,4,2000000,338229,2885623,247867,90362,1661771,59.0636,898,0,0,0
15,4,3,777,485,1125,5,2500000,552446,3768581,394105,158341,1947554,60.1186,1009,0,0,0
25,8,3,42,465,1125,4,2000000,344232,2921211,253397,90835,1655768,59.3596,919,0,0,0
27,8,3,777,465,1125,4,2000000,488797,3014248,335689,153108,1511203,60.1137,976,0,0,0
24,7,3,777,475,1135,6,3000000,704790,4431650,484722,220068,2295210,59.6321,1121,0,0,0
26,8,3,123,475,1135,4,2000000,350661,2943235,259153,91508,1649339,59.5407,905,0,0,0
22,7,3,42,495,1155,7,3500000,919699,5296918,623775,295924,2580301,60.2133,1050,0,0,0
23,7,3,123,510,1170,5,2500000,545735,3673539,383070,162665,1954265,59.5046,972,0,0,0
35,20,4,123,120,1215,5,2500000,517077,3888484,364490,152587,1982923,60.8671,770,1,1,1
32,19,4,123,145,1230,6,3000000,866517,4852566,590102,276415,2133483,61.7959,1025,1,2,0
34,20,4,42,135,1230,3,1500000,283767,2371071,201598,82169,1216233,61.2510,701,1,3,0
31,19,4,42,150,1235,6,3000000,840154,4878235,566774,273380,2159846,61.9204,1020,1,4,0
33,19,4,777,150,1235,3,1500000,289081,2313267,204359,84722,1210919,60.6637,706,1,5,0
37,13,4,42,135,1235,6,3000000,538437,4675286,384082,154355,2461563,60.9135,761,0,0,0
41,17,4,123,135,1240,5,2500000,501634,3899220,353380,148254,1998366,60.9327,816,0,0,0
36,20,4,777,150,1245,5,2500000,521803,3924826,366182,155621,1978197,61.0884,786,0,0,0
29,16,4,123,180,1260,4,2000000,337780,3055804,248871,88909,1662220,60.4415,731,0,0,0
30,16,4,777,180,1260,6,3000000,697141,4856554,485126,212015,2302859,61.8153,925,0,0,0
39,13,4,777,165,1265,5,2500000,643881,4023553,438532,205349,1856119,61.6773,803,0,0,0
40,17,4,42,160,1265,6,3000000,860156,4860862,585609,274547,2139844,61.8362,858,0,0,0
42,17,4,777,165,1270,6,3000000,704837,4796245,487517,217320,2295163,61.5199,857,0,0,0
28,16,4,42,210,1290,4,2000000,329076,3063177,242131,86945,1670924,60.4991,754,0,0,0
38,13,4,123,190,1290,4,2000000,472141,3181012,326867,145274,1527859,61.3975,767,0,0,0
43,35,5,42,315,1530,5,2500000,513999,3909018,357707,156292,1986001,60.9925,903,1,1,0
44,35,5,123,315,1530,5,2500000,658349,3959300,444212,214137,1841651,61.2961,1070,1,2,1
45,35,5,777,350,1565,4,2000000,488993,3163661,335491,153502,1511007,61.2678,872,1,3,0
49,34,5,42,340,1570,6,3000000,704172,4746417,477902,226270,2295828,61.2724,938,1,4,0
57,33,5,777,335,1570,6,3000000,562658,4595489,400033,162625,2437342,60.5029,922,1,5,0
46,32,5,42,345,1575,6,3000000,714075,4688361,485013,229062,2285925,60.9800,879,0,0,0
47,32,5,123,345,1575,7,3500000,734326,5375928,499772,234554,2765674,60.5675,992,0,0,0
50,34,5,123,345,1575,4,2000000,469107,3163477,317441,151666,1530893,61.2664,876,0,0,0
51,34,5,777,345,1575,4,2000000,321813,3089505,229442,92371,1678187,60.7034,841,0,0,0
55,33,5,42,345,1580,6,3000000,691391,4718453,470909,220482,2308609,61.1321,922,0,0,0
56,33,5,123,350,1585,4,2000000,466058,3113067,314784,151274,1533942,60.8845,868,0,0,0
53,31,5,123,365,1600,3,1500000,285410,2301040,198678,86732,1214590,60.5371,801,0,0,0
54,31,5,777,365,1600,4,2000000,337298,3017985,246751,90547,1662702,60.1434,842,0,0,0
52,31,5,42,370,1605,6,3000000,689285,4758346,468821,220464,2310715,61.3320,950,0,0,0
48,32,5,777,380,1610,3,1500000,290651,2307052,203711,86940,1209349,60.5994,789,0,0,0
61,44,6,42,205,1735,6,3000000,763893,4913231,533064,230829,2236107,62.0888,889,1,1,0
58,43,6,42,220,1750,5,2500000,532536,4099086,370322,162214,1967464,62.1160,774,1,2,0
59,43,6,123,220,1750,3,1500000,293789,2477425,209416,84373,1206211,62.2872,737,1,3,0
62,44,6,123,220,1750,4,2000000,352570,3299806,259446,93124,1647430,62.2628,789,1,4,1
63,44,6,777,225,1755,5,2500000,539587,4158562,382836,156751,1960413,62.4544,831,1,5,0
60,43,6,777,235,1765,7,3500000,919856,5896909,631058,288798,2580144,62.7537,950,0,0,0
64,45,6,42,240,1805,4,2000000,335390,3199222,242048,93342,1664610,61.5327,762,0,0,0
72,57,6,777,235,1805,7,3500000,916581,5911587,622397,294184,2583419,62.8118,928,0,0,0
66,45,6,777,250,1815,7,3500000,939169,5837289,644637,294532,2560831,62.5159,905,0,0,0
65,45,6,123,255,1820,5,2500000,662597,4131756,448621,213976,1837403,62.3026,861,0,0,0
70,57,6,42,250,1820,6,3000000,730071,5009640,500936,229135,2269929,62.5451,885,0,0,0
71,57,6,123,250,1820,5,2500000,552432,4166082,390438,161994,1947568,62.4967,820,0,0,0
67,49,6,42,260,1830,7,3500000,916015,5780893,623126,292889,2583985,62.2881,921,0,0,0
69,49,6,777,265,1835,4,2000000,489213,3398658,333831,155382,1510787,62.9538,783,0,0,0
68,49,6,123,280,1850,3,1500000,289415,2443820,205259,84156,1210585,61.9658,742,0,0,0
82,62,7,42,180,1930,5,2500000,540129,4539187,373471,166658,1959871,64.4845,818,1,1,1
83,62,7,123,210,1960,4,2000000,362277,3570318,264416,97861,1637723,64.0954,754,1,2,0
84,62,7,777,210,1960,5,2500000,700478,4652752,467270,233208,1799522,65.0484,882,1,3,0
74,61,7,123,260,1995,4,2000000,342582,3507405,245241,97341,1657418,63.6853,760,1,4,0
75,61,7,777,260,1995,5,2500000,548579,4602537,379194,169385,1951421,64.8013,879,1,5,0
73,61,7,42,265,2000,4,2000000,349309,3511252,252041,97268,1650691,63.7106,779,0,0,0
87,63,7,777,245,2000,5,2500000,550546,4297903,386360,164186,1949454,63.2240,874,0,0,0
79,59,7,42,255,2005,6,3000000,628741,5436137,451834,176907,2371259,64.4387,817,0,0,0
78,58,7,777,260,2010,5,2500000,543982,4550138,377643,166339,1956018,64.5397,857,0,0,0
80,59,7,123,260,2010,5,2500000,735596,4533557,500775,234821,1764404,64.4561,927,0,0,0
81,59,7,777,265,2015,5,2500000,719053,4570564,492443,226610,1780947,64.6421,873,0,0,0
76,58,7,42,270,2020,4,2000000,531924,3609669,366375,165549,1468076,64.3473,831,0,0,0
86,63,7,123,265,2020,4,2000000,501738,3520858,341881,159857,1498262,63.7737,773,0,0,0
77,58,7,123,290,2040,4,2000000,513085,3633580,347884,165201,1486915,64.4986,847,0,0,0
85,63,7,42,290,2045,3,1500000,304151,2682502,211129,93022,1195849,64.1363,727,0,0,0
89,82,8,123,1635,3565,5,2500000,576871,3834676,403527,173344,1923129,60.5347,921,1,1,1
88,82,8,42,1645,3575,6,3000000,792166,4605274,542395,249771,2207834,60.5537,939,1,2,0
95,84,8,123,1635,3595,6,3000000,796097,4565681,554554,241543,2203903,60.3473,990,1,3,0
90,82,8,777,1680,3610,4,2000000,533330,3072572,368068,165262,1466670,60.5723,907,1,4,0
94,84,8,42,1665,3625,5,2500000,569075,3830367,400997,168078,1930925,60.5078,978,1,5,0
96,84,8,777,1675,3635,4,2000000,530585,3106530,360233,170352,1469415,60.8345,964,0,0,0
92,83,8,123,1695,3655,5,2500000,580225,3844046,406778,173447,1919775,60.5930,904,0,0,0
102,75,8,777,1670,3665,4,2000000,380749,3071352,278555,102194,1619251,60.5628,858,0,0,0
91,83,8,42,1710,3670,7,3500000,995976,5420194,682940,313036,2504024,60.7632,1130,0,0,0
101,75,8,123,1680,3675,4,2000000,526908,3109701,363997,162911,1473092,60.8588,912,0,0,0
93,83,8,777,1720,3680,5,2500000,741924,3972301,502765,239159,1758076,61.3739,949,0,0,0
100,75,8,42,1685,3680,4,2000000,383969,3038849,280237,103732,1616031,60.3084,841,0,0,0
99,74,8,777,1695,3690,7,3500000,975365,5410396,666391,308974,2524635,60.7200,1203,0,0,0
97,74,8,42,1705,3700,5,2500000,576354,3846422,401727,174627,1923646,60.6077,937,0,0,0
98,74,8,123,1705,3700,5,2500000,576533,3837761,402805,173728,1923467,60.5539,928,0,0,0
