run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,candidate,temperature_at_event,old_global_best,new_global_best,improvement,elapsed_ms
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,1,99.997237,3800,3530,270,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,2,99.994474,3530,3280,250,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,7,99.980660,3280,3160,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,8,99.977898,3160,3100,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,10,99.972373,3100,3080,20,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,11,99.969610,3080,3050,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,12,99.966848,3050,2825,225,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,21,99.941992,2825,2815,10,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,25,99.930946,2815,2800,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,29,99.919902,2800,2680,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,31,99.914381,2680,2590,90,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,34,99.906099,2590,2470,120,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,35,99.903338,2470,2440,30,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,37,99.897817,2440,2290,150,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,38,99.895057,2290,2275,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,39,99.892297,2275,2215,60,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,55,99.848145,2215,2080,135,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,58,99.839868,2080,1980,100,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,62,99.828834,1980,1875,105,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,63,99.826076,1875,1785,90,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,133,99.633182,1785,1770,15,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,144,99.602904,1770,1715,55,1
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T11:48:24+01:00,1,0,147,99.594648,1715,1705,10,1
