run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,2,1,1,1,0.000000,3740,3800,3740,60,1.5789,GLOBAL_BEST,0,42,0,1,0,1,1,1,600000.0000,60000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,3,1,1,1,0.000000,3680,3800,3680,120,3.1579,GLOBAL_BEST,0,42,0,1,0,2,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,3,1,2,1,0.000000,3530,3680,3530,150,4.0761,GLOBAL_BEST,0,42,0,1,0,3,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,1,1,3,1,99.994474,3585,3800,3585,215,5.6579,GLOBAL_BEST,0,42,1,4,0,4,1,0,2150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,1,1,4,1,99.991711,3485,3585,3485,100,2.7894,LOCAL_BEST,0,42,1,8,0,5,1,0,1000000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,2,1,5,1,0.000000,3455,3740,3455,285,7.6203,GLOBAL_BEST,0,42,0,11,0,6,1,0,2850000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,3,1,5,1,0.000000,3380,3530,3380,150,4.2493,GLOBAL_BEST,0,42,0,9,0,7,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,2,1,6,1,0.000000,3425,3455,3425,30,0.8683,GLOBAL_BEST,0,42,0,11,0,8,1,0,300000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,3,1,6,1,0.000000,3160,3380,3160,220,6.5089,GLOBAL_BEST,0,42,0,9,0,9,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:28:33+01:00,1,3,1,7,1,0.000000,3130,3160,3130,30,0.9494,GLOBAL_BEST,0,42,0,12,0,10,1,0,300000.0000,0.0000,0,0,0,0,0,0
