run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,0,-1,0,201334,0.000000,1250,710,695,100000,40.27,40.27,1646,4916
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,0,-1,0,404840,0.000000,1425,690,670,100000,80.97,80.97,1646,1566
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,2,0,0,159449,0.000000,1415,705,695,100000,31.89,31.89,1646,5605
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,2,0,0,259449,0.000000,1150,705,670,100000,51.89,51.89,1646,3959
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,2,0,0,359449,0.000000,1235,705,670,100000,71.89,71.89,1646,2313
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,2,0,0,459449,0.000000,1295,705,655,100000,91.89,91.89,1646,667
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,3,1,0,111962,0.000000,1645,720,695,100000,22.39,22.39,1646,6387
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,3,1,0,279298,0.000000,1720,670,670,100000,55.86,55.86,1646,3632
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,3,1,0,379298,0.000000,1385,670,670,100000,75.86,75.86,1646,1986
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,4,2,0,100003,0.000000,1030,695,695,100000,20.00,20.00,1646,6583
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,4,2,0,200003,0.000000,1455,695,670,100000,40.00,40.00,1646,4937
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,4,2,0,300003,0.000000,1335,695,670,100000,60.00,60.00,1646,3291
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,4,2,0,400003,0.000000,1295,695,655,100000,80.00,80.00,1646,1645
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,5,3,0,100001,0.000000,1405,685,670,100000,20.00,20.00,1646,6583
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T14:32:15+01:00,1,5,3,0,200001,0.000000,1395,685,670,100000,40.00,40.00,1646,4937
