run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,parent_worker_id,depth,candidate,temperature_at_event,current_penalty,local_best,global_best,cands_since_improve,worker_lifetime_pct,candidate_pct,time_since_previous_improvement,time_until_worker_exit
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,7,5,0,185320,25.118864,860,400,400,100000,37.06,37.06,1531,4819
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,7,5,0,285320,25.118864,745,400,400,100000,57.06,57.06,1531,3288
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,7,5,0,385320,25.118864,720,400,400,100000,77.06,77.06,1531,1756
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,7,5,0,485320,25.118864,935,400,400,100000,97.06,97.06,1531,224
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,0,-1,0,189280,25.118864,720,475,400,100000,37.86,37.86,1531,4758
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,0,-1,0,289280,25.118864,845,475,400,100000,57.86,57.86,1531,3227
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,0,-1,0,389280,25.118864,595,475,400,100000,77.86,77.86,1531,1695
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,0,-1,0,489280,25.118864,740,475,400,100000,97.86,97.86,1531,164
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,4,2,0,167086,25.118864,920,445,400,100000,33.42,33.42,1531,5098
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,4,2,0,267086,25.118864,775,445,400,100000,53.42,53.42,1531,3567
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,4,2,0,367086,25.118864,890,445,400,100000,73.42,73.42,1531,2035
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,4,2,0,467086,25.118864,695,445,400,100000,93.42,93.42,1531,504
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,6,4,0,178019,25.118864,660,400,400,100000,35.60,35.60,1531,4931
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,6,4,0,278019,25.118864,930,400,400,100000,55.60,55.60,1531,3399
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,6,4,0,378019,25.118864,810,400,400,100000,75.60,75.60,1531,1868
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,6,4,0,478019,25.118864,840,400,400,100000,95.60,95.60,1531,336
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,8,6,0,184408,25.118864,785,400,400,100000,36.88,36.88,1531,4833
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,8,6,0,284408,25.118864,845,400,400,100000,56.88,56.88,1531,3302
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,8,6,0,384408,25.118864,1145,400,400,100000,76.88,76.88,1531,1770
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,8,6,0,484408,25.118864,895,400,400,100000,96.88,96.88,1531,238
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,2,0,0,168222,25.118864,1065,485,400,100000,33.64,33.64,1531,5081
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,2,0,0,268222,25.118864,950,485,400,100000,53.64,53.64,1531,3549
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,2,0,0,368222,25.118864,865,485,400,100000,73.64,73.64,1531,2018
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,2,0,0,468222,25.118864,800,485,400,100000,93.64,93.64,1531,486
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,5,3,0,171454,25.118864,920,410,400,100000,34.29,34.29,1531,5032
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,5,3,0,271454,25.118864,665,410,400,100000,54.29,54.29,1531,3500
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,5,3,0,371454,25.118864,930,410,400,100000,74.29,74.29,1531,1968
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,5,3,0,471454,25.118864,830,410,400,100000,94.29,94.29,1531,437
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,3,1,0,153284,25.118864,1025,505,400,100000,30.66,30.66,1531,5310
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,3,1,0,253284,25.118864,645,505,400,100000,50.66,50.66,1531,3778
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,3,1,0,353284,25.118864,755,505,400,100000,70.66,70.66,1531,2247
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,3,1,0,453284,25.118864,675,505,400,100000,90.66,90.66,1531,715
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,9,7,0,183669,0.625132,470,470,385,100000,36.73,36.73,1531,4844
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,9,7,0,283669,0.039443,470,470,385,100000,56.73,56.73,1531,3313
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,9,7,0,383669,0.002489,470,470,385,100000,76.73,76.73,1531,1781
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,9,7,0,483669,0.000157,470,470,385,100000,96.73,96.73,1531,250
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,10,8,0,180534,0.681698,440,440,385,100000,36.11,36.11,1531,4892
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,10,8,0,280534,0.043012,440,440,385,100000,56.11,56.11,1531,3361
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,10,8,0,380534,0.002714,440,440,385,100000,76.11,76.11,1531,1829
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,10,8,0,480534,0.000171,440,440,385,100000,96.11,96.11,1531,298
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,11,9,0,194343,0.465462,385,385,385,100000,38.87,38.87,1531,4681
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,11,9,0,294343,0.029369,385,385,385,100000,58.87,58.87,1531,3149
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,11,9,0,394343,0.001853,385,385,385,100000,78.87,78.87,1531,1618
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,11,9,0,494343,0.000117,385,385,385,100000,98.87,98.87,1531,86
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,13,11,0,192225,0.493515,410,410,385,100000,38.45,38.45,1531,4713
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,1,13,11,0,292225,0.031139,410,410,385,100000,58.45,58.45,1531,3182
