run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,worker_id,beam_path,candidate,elapsed_ms,temperature_at_event,current_penalty,previous_best,new_best,improvement,improvement_percent,event_type,branch_depth,seed_used,accepted_worse_count,hard_reject_count,soft_reject_count,discovery_number,cands_since_previous,time_since_previous_ms,improvement_per_10k,improvement_per_second,post_reheat_improved,post_reheat_best_delta,post_reheat_candidates_to_improve,post_reheat_spawned_branch,post_reheat_beat_global,post_reheat_on_winning_lineage
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,1,1,0.000000,3650,3800,3650,150,3.9474,GLOBAL_BEST,0,101,0,7,0,1,1,1,1500000.0000,150000.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,1,2,2,1,99.999079,3765,3800,3765,35,0.9211,LOCAL_BEST,0,101,0,5,0,2,1,0,350000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,2,1,0.000000,3335,3650,3335,315,8.6301,GLOBAL_BEST,0,101,0,10,0,3,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,5,2,2,43,0.000000,950,980,950,30,3.0612,GLOBAL_BEST,1,101,0,2,1,4,0,42,0.0000,714.2857,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,1,2,3,1,99.998158,3525,3765,3525,240,6.3745,LOCAL_BEST,0,101,0,6,0,5,1,-42,2400000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,3,1,0.000000,3275,3335,3275,60,1.7991,GLOBAL_BEST,0,101,0,10,0,6,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,1,2,4,1,99.997237,3375,3525,3375,150,4.2553,LOCAL_BEST,0,101,0,20,0,7,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,4,1,0.000000,3005,3275,3005,270,8.2443,GLOBAL_BEST,0,101,0,16,0,8,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,1,2,5,1,99.996316,3225,3375,3225,150,4.4444,LOCAL_BEST,0,101,0,20,0,9,1,0,1500000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,5,1,0.000000,2735,3005,2735,270,8.9850,GLOBAL_BEST,0,101,0,20,0,10,0,0,0.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,6,1,0.000000,2720,2735,2720,15,0.5484,GLOBAL_BEST,0,101,0,22,0,11,1,0,150000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,1,2,7,1,99.994474,3180,3225,3180,45,1.3953,LOCAL_BEST,0,101,0,32,0,12,1,0,450000.0000,0.0000,0,0,0,0,0,0
n012w8-0,n012w8,0,12,1500000,100.0,adaptive,2026-07-04T11:37:08+01:00,1,2,2,7,1,0.000000,2600,2720,2600,120,4.4118,GLOBAL_BEST,0,101,0,23,0,13,0,0,0.0000,0.0000,0,0,0,0,0,0
