run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,week,path_id,fingerprint,hamming_to_best,hamming_to_parent,beam_spread,near_duplicate,retained,retained_rank,winning,cumulative_penalty,week_penalty
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,1,2,1f19d2e043b9,0.000000,0.000000,30,1,1,1,0,400,400
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,1,3,712ea41d6a37,0.535714,0.000000,30,0,1,2,1,415,415
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,1,1,973cc87887a5,0.500000,0.000000,30,0,1,3,0,430,430
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,4,65049ba551c7,0.000000,0.678571,15,1,1,1,0,630,230
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,5,83a7b34caa3a,0.547619,0.642857,15,0,1,2,0,630,230
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,6,90fde9e8bb60,0.583333,0.607143,15,0,1,3,0,630,230
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,7,245ed8cee75b,0.761905,0.630952,15,0,1,4,1,645,230
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,8,2d6e463dbac6,0.666667,0.654762,15,0,1,5,0,645,230
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,9,059150f235dd,0.726190,0.690476,15,0,0,0,0,655,240
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,12,ae4922ae46c6,0.654762,0.654762,15,0,0,0,0,660,230
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,11,469a59a76e02,0.619048,0.619048,15,0,0,0,0,675,245
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,2,10,54906907a119,0.714286,0.714286,15,0,0,0,0,720,290
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,23,4a57497d5f58,0.000000,0.547619,10,1,1,1,0,1095,450
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,20,2d1ac0e8571c,0.714286,0.678571,10,0,1,2,0,1100,470
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,22,2a20f9c1698e,0.583333,0.619048,10,0,1,3,1,1105,460
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,25,5abfe967614c,0.714286,0.607143,10,0,1,4,0,1105,460
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,27,3915979bc328,0.642857,0.571429,10,0,1,5,0,1105,460
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,21,b7b09349ec4c,0.761905,0.690476,10,0,0,0,0,1115,485
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,26,d9db9db08c5a,0.690476,0.630952,10,0,0,0,0,1115,470
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,13,59f2c3859063,0.654762,0.678571,10,0,0,0,0,1120,490
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,14,e753a2efb3c9,0.702381,0.571429,10,0,0,0,0,1120,490
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,17,e8890eabfb69,0.642857,0.642857,10,0,0,0,0,1120,490
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,15,81435fca8c4a,0.690476,0.678571,10,0,0,0,0,1125,495
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,16,f26574e04184,0.702381,0.714286,10,0,0,0,0,1130,500
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,19,279dd81beaa3,0.678571,0.726190,10,0,0,0,0,1130,500
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,24,b717cb0089c5,0.595238,0.654762,10,0,0,0,0,1140,495
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,3,18,cdb9fea915aa,0.702381,0.690476,10,0,0,0,0,1145,515
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,34,c72c2833070f,0.000000,0.714286,15,1,1,1,0,1240,135
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,35,c6129b9beeec,0.488095,0.690476,15,0,1,2,1,1240,135
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,36,b95caf1b987c,0.619048,0.666667,15,0,1,3,0,1255,150
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,37,300dd936e5ba,0.726190,0.630952,15,0,1,4,0,1255,150
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,38,60ae4ae30585,0.500000,0.630952,15,0,1,5,0,1255,150
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,39,dbbdc2af7982,0.702381,0.500000,15,0,0,0,0,1255,150
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,30,9aa1db9f9068,0.619048,0.702381,15,0,0,0,0,1275,180
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,33,c61c241e5192,0.785714,0.666667,15,0,0,0,0,1280,180
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,40,067ad5a9a0e6,0.583333,0.678571,15,0,0,0,0,1285,180
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,41,51777fb77775,0.702381,0.642857,15,0,0,0,0,1285,180
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-04T12:09:41+01:00,4,42,ce83ccfde357,0.642857,0.630952,15,0,0,0,0,1285,180
